<document docid="hi">
<head>
<title>  </title>			
<author>			
<firstname>  </firstname>			
<middlename>    </middlename>			
<lastname></lastname>			
</author>			
<availability format="electronic" />			
<bibl>			
</bibl>			
<bytecount>8.0K</bytecount>			
<domain name="general" />			
<creation creationdate="19/06/2007" institutename="IIIT Hyderabad">			
<creatorname>			
<lastname>Dipti</lastname>			
<middlename>			
</middlename>			
<firstname>Sharma</firstname>			
</creatorname>			
</creation>			
<distributor>CLIA Consortia, DIT</distributor>			
<edition number="1.0" />			
<encodingdesc>			
<newencoding>Unicode(UTF-8)</newencoding>			
<originalencoding>UTF-8</originalencoding>			
</encodingdesc>			
<sentencemarker marker=".">Specify Marker</sentencemarker>			
<language name="hi" writingsystem="LTR" script="Devanagari" />			
<normalization normalized="no">			
<utilityname>xxx.exe</utilityname>			
</normalization>			
<projectdesc name="ILMT" />			
<pubaddress addresstype="web">			
</pubaddress>			
<pubdate>			
<dateofpublication></dateofpublication>			
</pubdate>			
<publicationstmt type="copyrightfree">			
</publicationstmt>			
<publisher>			
<name></name>			
<url>xxx.com</url>			
</publisher>			
<pubplace place="books" />			
<wordcount>11  </wordcount>			
<caption>सोनल चौहान बनीं मिस टूरिज्म इंटरकान्टिनेंटल अमर उजाला ब्यूरो नोएडा। </caption>			
</caption>			

</head>
<body>
<tb number="1" segment="no" bullet="no">
<foreign language="select" writingsystem="LTR"></foreign>
<text>
<Sentence id="1">
1	((	NP	<fs drel='k5:VGNN' name='NP' hlt='false'>
1.1	नोएडा	NNP	<fs af='नोएडा,n,m,sg,3,o,0,0' name='नोएडा' posn='10' hlt='false'>
1.2	से	PSP	<fs af='से,psp,,,,,,' name='से' posn='20' hlt='false'>
	))
2	((	NP	<fs drel='r6:NP3' name='NP2' hlt='false'>
2.1	अपने	PRP	<fs af='अपना,pn,m,any,any,o,0,0' name='अपने' posn='30' hlt='false'>
	))
3	((	NP	<fs drel='r6:NP4' name='NP3' hlt='false'>
3.1	मॉडलिंग	NN	<fs af='मॉडलिंग,n,m,sg,3,o,0,0' name='मॉडलिंग' posn='40' hlt='false'>
3.2	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का' posn='50' hlt='false'>
	))
4	((	NP	<fs drel='k2:VGNN' name='NP4' hlt='false'>
4.1	सफर	NN	<fs af='सफर,n,m,sg,3,d,0,0' name='सफर' posn='60' hlt='false'>
	))
5	((	NP	<fs drel='pof:VGNN' name='NP5' hlt='false'>
5.1	शुरू	NN	<fs af='शुरू,n,m,sg,3,d,0,0' name='शुरू' posn='70' hlt='false'>
	))
6	((	VGNN	<fs drel='nmod:NP6' name='VGNN' hlt='false'>
6.1	करने	VM	<fs af='कर,v,any,any,any,o,ना,nA' name='करने' posn='80' hlt='true'>
6.2	वाली	PSP	<fs af='वाली,psp,f,sg,,o,,' name='वाली' posn='90' hlt='false'>
	))
7	((	NP	<fs drel='k1:VGF' name='NP6' hlt='false'>
7.1	सोनल	NNPC	<fs af='सोनल,n,f,sg,3,d,0,0' name='सोनल' posn='100' hlt='false'>
7.2	चौहान	NNP	<fs af='चौहान,n,f,sg,3,o,0,0' name='चौहान' posn='110' hlt='false'>
7.3	ने	PSP	<fs af='ने,psp,,,,,,' name='ने' posn='120' hlt='false'>
	))
8	((	NP	<fs drel='k7t:VGF' name='NP7' hlt='false'>
8.1	शनिवार	NNP	<fs af='शनिवार,n,m,sg,3,o,0,0' name='शनिवार' posn='130' hlt='false'>
8.2	को	PSP	<fs af='को,psp,,,,,,' name='को' posn='140' hlt='false'>
	))
9	((	NP	<fs drel='r6:NP9' name='NP8' hlt='false'>
9.1	३३	QC	<fs af='३३,num,any,any,,any,,' name='३३' posn='150' hlt='false'>
9.2	देशों	NN	<fs af='देश,n,m,pl,3,o,0,0' name='देशों' posn='160' hlt='false'>
9.3	की	PSP	<fs af='का,psp,f,sg,,o,,' name='की' posn='170' hlt='false'>
	))
10	((	NP	<fs drel='k2:VGNF' name='NP9' hlt='false'>
10.1	बालाओं	NN	<fs af='बाला,n,f,pl,3,o,0,0' name='बालाओं' posn='180' hlt='false'>
10.2	को	PSP	<fs af='को,psp,,,,,,' name='को2' posn='190' hlt='false'>
	))
11	((	VGNF	<fs drel='vmod:VGF' name='VGNF' hlt='false'>
11.1	पछाड़ते	VM	<fs af='पछाड,v,m,sg,any,,ता,wA' name='पछाड़ते' posn='200' hlt='false'>
11.2	हुए	VAUX	<fs af='हो,v,m,sg,any,,या,yA' name='हुए' posn='210' hlt='false'>
	))
12	((	NP	<fs drel='r6:NP11' name='NP10' hlt='false'>
12.1	मिस	NNPC	<fs af='मिस,n,m,sg,3,d,0,0' name='मिस' posn='220' hlt='false'>
12.2	टूरिज्म	NNPC	<fs af='टूरिज्म,n,m,sg,3,d,0,0' name='टूरिज्म' posn='230' hlt='false'>
12.3	इंटरकान्टिनेंटल	NNP	<fs af='इंटरकान्टिनेंटल,n,m,sg,3,o,0,0' name='इंटरकान्टिनेंटल' posn='240' hlt='false'>
12.4	का	PSP	<fs af='का,psp,m,sg,,d,,' name='का2' posn='250' hlt='false'>
	))
13	((	NP	<fs drel='k2:VGF' name='NP11' hlt='false'>
13.1	खिताब	NN	<fs af='खिताब,n,m,sg,3,d,0,0' name='खिताब' posn='260' hlt='false'>
	))
14	((	JJP	<fs drel='pof:VGF' name='JJP' hlt='false'>
